C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
0.090256,21.842051,2.475606,24.997803,24.997803,17.569378,2.572309,24.820515
0.019341,21.842051,2.482053,24.997803,24.997803,17.578241,2.572309,24.820515
0.154725,21.842051,2.475606,24.997803,24.997803,17.551649,2.572309,24.820515
0.135385,21.842051,2.475606,24.997803,24.997803,17.595970,2.572309,24.820515
0.032234,21.842051,1.663298,24.997803,24.997803,17.587105,2.572309,24.820515
0.058022,21.842051,1.766448,24.997803,24.997803,17.595970,2.572309,24.820515
0.058022,21.842051,1.863151,24.997803,24.997803,17.551649,2.572309,24.820515
-0.090256,21.842051,1.863151,24.997803,24.997803,17.604836,2.572309,24.820515
-0.071213,21.842051,1.747107,24.997803,24.997803,17.622564,2.572309,24.820515
0.077363,21.842051,1.656851,24.997803,24.997803,17.569378,2.572309,24.820515
-0.032234,21.842051,2.391796,24.997803,24.997803,17.604910,2.572309,24.820515
0.186960,21.842051,2.475606,24.997803,24.997803,17.560513,2.572309,24.820515
0.135385,21.842051,2.475606,24.997803,24.997803,17.587105,2.572309,24.820515
0.051575,21.842051,2.475606,24.997803,24.997803,17.587105,2.572309,24.820515
0.232088,21.842051,2.475606,24.997803,24.997803,17.533768,2.572309,24.820515
0.070916,21.842051,2.475606,24.997803,24.997803,17.587105,2.572309,24.820515
0.077363,21.842051,2.340259,24.997803,24.997803,17.560513,2.572309,24.820515
0.089860,21.842051,1.656851,24.997803,24.997803,17.560513,2.572309,24.820515
0.038681,21.842051,1.650404,24.997803,24.997803,17.587105,2.572309,24.820515
0.077363,21.842051,1.656851,24.997803,24.997803,17.542784,2.572309,24.820515
0.077363,21.842051,1.656851,24.997803,24.997803,17.578241,2.572309,24.820515
0.134812,21.842051,1.656851,24.997803,24.997803,17.542784,2.572309,24.820515
0.128938,21.842051,1.663298,24.997803,24.997803,17.542784,2.572309,24.820515
0.058022,21.842051,7.117367,24.997803,24.997803,17.578241,2.572309,24.820515
0.064469,21.842051,2.215539,24.997803,24.997803,17.578241,2.572309,24.820515
-0.051575,21.842051,2.475606,24.997803,24.997803,17.578241,2.572309,24.820515
-0.051575,21.842051,2.475606,24.997803,24.997803,17.560513,2.572309,24.820515
0.045128,21.842051,2.469159,24.997803,24.997803,17.569378,2.572309,24.820515
0.045128,21.842051,1.658216,24.997803,24.997803,17.578241,2.572309,24.820515
0.147699,21.842051,1.650404,24.997803,24.997803,17.551649,2.572309,24.820515
-0.070916,21.842051,1.656851,24.997803,24.997803,17.507326,2.572309,24.820515
0.193407,21.842051,1.695532,24.997803,24.997803,17.622564,2.572309,24.820515
-0.083810,21.842051,1.818023,24.997803,24.997803,17.622564,2.572309,24.820515
0.038681,21.842051,1.682638,24.997803,24.997803,17.569378,2.572309,24.820515
-0.058022,21.842051,1.785789,24.997803,24.997803,17.578167,2.572309,24.820515
0.251429,21.842051,2.075899,24.997803,24.997803,17.587105,2.572309,24.820515
0.045128,21.842051,1.656851,24.997803,24.997803,17.604836,2.572309,24.820515
-0.038681,21.842051,2.482053,24.997803,24.997803,17.604836,2.572309,24.820515
0.135011,21.842051,2.482053,24.997803,24.997803,17.551649,2.572309,24.820515
0.135385,21.842051,2.475606,24.997803,24.997803,17.551649,2.572309,24.820515
0.032234,21.842051,2.469159,24.997803,24.997803,17.542784,2.572309,24.820515
0.135385,21.842051,2.475606,24.997803,24.997803,17.542784,2.572309,24.820515
-0.058022,21.842051,2.475606,24.997803,24.997803,17.560513,2.572309,24.820515
-0.058022,21.842051,2.475606,24.997803,24.997803,17.595970,2.572309,24.820515
-0.051575,21.842051,1.656851,24.997803,24.997803,17.595970,2.572309,24.820515
-0.051575,21.842051,1.656851,24.997803,24.997803,17.587181,2.572309,24.820515
0.116044,21.842051,1.650404,24.997803,24.997803,17.533995,2.572309,24.820515
0.161172,21.842051,1.656851,24.997803,24.997803,17.578241,2.572309,24.820515
0.006447,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
0.038681,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
0.225641,21.842051,1.656851,24.997803,24.997803,17.542784,2.572309,24.820515
0.032234,21.842051,1.656851,24.997803,24.997803,17.631428,2.572309,24.820515
-0.141832,21.842051,1.712142,24.997803,24.997803,17.595970,2.572309,24.820515
0.019341,21.842051,1.656851,24.997803,24.997803,17.551649,2.572309,24.820515
0.006447,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
0.006447,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
-0.006447,21.842051,1.721320,24.997803,24.997803,17.578241,2.572309,24.820515
0.064576,21.842051,1.888939,24.997803,24.997803,17.560513,2.572309,24.820515
-0.083810,21.842051,1.869598,24.997803,24.997803,17.613699,2.572309,24.820515
0.109597,21.842051,1.727767,24.997803,24.997803,17.604836,2.572309,24.820515
-0.064469,21.842051,1.656851,24.997803,24.997803,17.604836,2.572309,24.820515
0.083817,21.842051,1.656851,24.997803,24.997803,17.578241,2.572309,24.820515
-0.006447,21.842051,1.656851,24.997803,24.997803,17.604836,2.572309,24.820515
-0.025788,21.842051,2.108133,24.997803,24.997803,17.569378,2.572309,24.820515
0.096703,21.842051,2.482053,24.997803,24.997803,17.613699,2.572309,24.820515
0.096703,21.842051,2.482053,24.997803,24.997803,17.613699,2.572309,24.820515
0.025788,21.850916,2.475606,24.997803,24.997803,17.587105,2.572309,24.820515
-0.019341,21.842051,2.475606,24.997803,24.997803,17.569378,2.572309,24.820515
-0.019341,21.842051,2.413106,24.997803,24.997803,17.604836,2.572309,24.820515
0.083496,21.842051,2.333774,24.997803,24.997803,17.525055,2.572309,24.820515
-0.012894,21.842051,2.140368,24.997803,24.997803,17.533918,2.572309,24.820515
-0.012894,21.842051,2.140368,24.997803,24.997803,17.542784,2.572309,24.820515
0.128938,21.842051,1.656851,24.997803,24.997803,17.560513,2.572309,24.820515
0.013297,21.842051,1.663298,24.997803,24.997803,17.578241,2.572309,24.820515
0.148278,21.842051,1.676191,24.997803,24.997803,17.551649,2.572309,24.820515
0.070916,21.850916,1.798682,24.997803,24.997803,17.560101,2.572309,24.820515
0.116044,21.842051,2.475606,24.997803,24.997803,17.551649,2.572309,24.820515
0.096703,21.842051,2.462712,24.997803,24.997803,17.578241,2.572309,24.820515
-0.051575,21.842051,2.475606,24.997803,24.997803,17.613699,2.572309,24.820515
0.090256,21.842051,1.649038,24.997803,24.997803,17.587105,2.572309,24.820515
0.051575,21.842051,1.656851,24.997803,24.997803,17.569378,2.572309,24.820515
0.051575,21.842051,1.656851,24.997803,24.997803,17.604683,2.572309,24.820515
0.070916,21.842051,2.482053,24.997803,24.997803,17.595970,2.572309,24.820515
0.006447,21.842051,2.475606,24.997803,24.997803,17.542784,2.572309,24.820515
0.012894,21.842051,2.075899,24.997803,24.997803,17.595970,2.572309,24.820515
0.019341,21.842051,1.650404,24.997803,24.997803,17.613472,2.572309,24.820515
0.025788,21.842051,1.650404,24.997803,24.997803,17.578241,2.572309,24.820515
